🌙測試,#genre#
HBO原創,http://pull-l3-cny.douyincdn.com/live/9bfb4b08fec367ed3850357a853250d5.m3u8
HBO強檔,http://pull-l3-cny.douyincdn.com/live/162f0111fdd134e929d72640e6c4ea56.m3u8
影迷數位電影台,http://www.336699.live:1935/blockfour/4gtv-4gtv011.stream/playlist.m3u8
龍祥電影,http://120.84.96.161:808/hls/35/index.m3u8?blog.ntnas.top
天映經典,http://107.151.203.111:2209/135/hk.php?id=ccmt
東森電影,http://107.151.203.111:2209/135/hk.php?id=dsdyt
東森洋片,http://107.151.203.111:2209/135/hk.php?id=dsypt
龍祥電影,http://107.151.203.111:2209/135/hk.php?id=lxsdt
好萊塢電影,https://pull-l3-cny.douyincdn.com/live/06027cd7cadf310982fe67221578515b.m3u8
湖南電影台,https://pull-l3-cny.douyincdn.com/live/34633761735b6c677356a7c551f896e9.m3u8
高清電影台,https://pull-l3-cny.douyincdn.com/live/8ef14dc0eb0f812bfa0a1311d0134f8d.m3u8
龍祥電影台,https://pull-l3-cny.douyincdn.com/live/c32278dece9f79334a2a878aaa730e95.m3u8
天映電影台,https://pull-l3-cny.douyincdn.com/live/4480903e93e7bf6ddde637e903c423a0.m3u8
HITS頻道,http://www.336699.live:1935/blocksix/4gtv-live620.stream/chunklist.m3u8
影迷紀實台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
歷史,http://www.336699.live:1935/blocksix/4gtv-live026.stream/chunklist.m3u8
全民最大黨,http://www.336699.live:1935/blocksix/4gtv-live076.stream/chunklist.m3u8
影迷數位電影台,http://www.336699.live:1935/blockfour/4gtv-4gtv011.stream/playlist.m3u8
靖天電影台,http://www.336699.live:1935/blockfour/4gtv-4gtv061.stream/playlist.m3u8
HBOhits,http://baidu.douyincdn.freetvtv.com/hbohits/index.m3u8
BOO驚悚台,https://pull-l3-cny.douyincdn.com/live/6ea2b038f2ce633a65f0450895f6679e.m3u8
好萊塢電影,https://pull-l3-cny.douyincdn.com/live/06027cd7cadf310982fe67221578515b.m3u8
龍祥電影台,https://pull-l3-cny.douyincdn.com/live/c32278dece9f79334a2a878aaa730e95.m3u8
天映電影台,https://pull-l3-cny.douyincdn.com/live/4480903e93e7bf6ddde637e903c423a0.m3u8
東森洋片台,https://pull-l3-cny.douyincdn.com/live/ed503be0a61dc988e0a7d9e1f57a1885.m3u8
東森電影台,https://pull-l3-cny.douyincdn.com/live/3d50d525417f450fdbc3fbbf5ac32960.m3u8
##


🌙測試1,#genre#
國家地理頻道,mitv://generationnexxxt.com:19806/b71a63cefb1a49f9b55683b9ac45e783
索頻道,mitv://generationnexxxt.com:19806/5d564a42791c480ebab7587989c57024
HITS,mitv://generationnexxxt.com:19806/e2f6748f250d4002ae7341c5f48abb35
衛視電影台,mitv://generationnexxxt.com:19806/8521fa14acf9427f934189fa0b368e89
東森電影台,mitv://generationnexxxt.com:19806/10ba7fd555ed4ba8a728380ad8127298
緯來電影台,mitv://generationnexxxt.com:19806/ca8ade0363ad4918a6e699c3731ed610
龍祥電影,mitv://generationnexxxt.com:19806/2681827bd35e4189a1e6f5f02b8a69eb
HBO,mitv://generationnexxxt.com:19806/6c84f12033f44898a9d6ba5d1a0a7975
東森洋片台,mitv://generationnexxxt.com:19806/6962e21bb93447e4b429f16a038acb5c
AXN,mitv://generationnexxxt.com:19806/76c9099eb34d44ad91e6311e90c347f6
好萊塢電影台,mitv://generationnexxxt.com:19806/ccec12e7f6ea45f185c539049b9fa391
CINEMAX,mitv://generationnexxxt.com:19806/9be9c542bfdc45aa901ff5260a00a6ef
HBO強檔鉅獻,mitv://generationnexxxt.com:19806/ca8f37d06bdb489d848920e5cfe4c4e4
HBO原創鉅獻,mitv://generationnexxxt.com:19806/1ed75764438346a3954d6657d9b7d438
Discovery Asia,mitv://generationnexxxt.com:19806/0e0a84330c1d45a0bf3c8df8761b5422
Discovery科學頻道,mitv://generationnexxxt.com:19806/4ef489d175fd4baab75edf257d34323a
DMAX,mitv://generationnexxxt.com:19806/62dfc8b428b747db8e53dfe728d164ee
EVE,mitv://generationnexxxt.com:19806/b7d093144d42449fbb2a3414e0161878
滾動力rollor,mitv://generationnexxxt.com:19806/e55b9e0759cc475385a9d2c4dcce1850
歷史頻道,mitv://generationnexxxt.com:19806/3c2a3ad2123e433e8185831b0e9c46cb
罪案偵緝頻道,mitv://generationnexxxt.com:19806/21d13521990b4bd18f486a0fc6922e76
龍華戲劇,mitv://generationnexxxt.com:19806/56a5a0614c4442c08c8c13185c74d722
靖天戲劇台,mitv://generationnexxxt.com:19806/4a6f410ab3944902bdda29f3576c54e4
靖洋戲劇台,mitv://generationnexxxt.com:19806/1b22a119d4674420b9ae4d479ce664ff
美亞電影台HD,mitv://generationnexxxt.com:19806/3de70ae790cb4a04bfa4d2ec8f829c7f
龍華電影,mitv://generationnexxxt.com:19806/511adff55ef24694a9150dadc4e5cb59
星衛HD電影台,mitv://generationnexxxt.com:19806/6bca6a7a60f04eec9045a60293854792
靖天映畫,mitv://generationnexxxt.com:19806/1ae0628dd53647be972fae7c82986d47
靖天電影台,mitv://generationnexxxt.com:19806/18d726207e794c23ad7633d6bde95431
HBO Family,mitv://generationnexxxt.com:19806/cf3d2c5629ff4bb18d98c7567ce8ea1a
CatchPlay電影台,mitv://generationnexxxt.com:19806/a2a9c105a3884f4db01878ef53169d86
CinemaWorld,mitv://generationnexxxt.com:19806/684f4ee9fe3041ae9bb0fe77b2657eb1
壹電視電影台,mitv://generationnexxxt.com:19806/8159f9249cfc418c941162816f4b29c7
采昌影劇台,mitv://generationnexxxt.com:19806/3029e5437f5646138730b21fecc99130
影迷數位電影台,mitv://generationnexxxt.com:19806/f8889ceadaec47eca2307b99a8faaf1a
美亞電影台(粵語),mitv://generationnexxxt.com:19806/653a01b5f4164627a0896435190e3b09
龍華洋片,http://198.16.64.10:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
探索頻道,http://198.16.64.10:8278/discoveryhd_twn/playlist.m3u8?tid=ME6E2405719624057196&ct=19225&tsum=57a7c421c65e00c1b8f68f67c30141dc
探索動力 DMAX,http://198.16.64.10:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
探索動力 DMAX,http://50.7.220.74:8278/discoveryturbo_twn/playlist.m3u8?tid=m33a70bc8259c12219783&ct=17877&tsum=b8470668b7a41d6b15a90b7aa43b3279
探索科學,http://198.16.64.10:8278/discoverysc_twn/playlist.m3u8?tid=MA9A4194864841948648&ct=19225&tsum=d87ede28c5152d8a730038fd5fb8207f
探索亞洲,http://198.16.64.10:8278/discoverytwn_twn/playlist.m3u8?tid=MCEC2689621926896219&ct=19225&tsum=1739c52807970a89c1c15d7afea86b26
國家地理野生,http://50.7.220.74:8278/natgeowild_twn/playlist.m3u8?tid=mc9d789e8a1bb12836354&ct=17877&tsum=82c5ce1596dc364c112c79b239c3f5e8
國家地理,http://198.16.64.10:8278/natgeohd_twn/playlist.m3u8?tid=ME0E9332119893321198&ct=19225&tsum=86a42e161c519916f498348c3c672787
國家地理,http://218.32.47.179:18509/.m3u8
國家地理,http://50.7.220.74:8278/natgeohd_twn/playlist.m3u8?tid=MB5B4841803948418039&ct=18393&tsum=a2343b2c061fc9de3fa7857e832d9625
動物星球,http://198.16.64.10:8278/animalplanet_twn/playlist.m3u8?tid=ME1E7303496773034967&ct=19225&tsum=07b0edc521a4edcb7a00d7e943b8aa72
動物星球,http://218.32.47.179:18512/http/192.168.1.9:8081/hls/70/812/ch37.m3u8
動物星球,http://50.7.220.74:8278/animalplanet_twn/playlist.m3u8?tid=MABA3681856636818566&ct=18393&tsum=2066d4c793195f8449577d35af941288
##

💞台,#genre#
金馬影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
CHC家庭影院,http://live.cooltv.top/tv/aishang.php?id=chcjtyy
CHC高清電影,http://live.cooltv.top/tv/aishang.php?id=chcgqdy
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://117.148.179.157/PLTV/88888888/224/3221232942/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?
天才衝衝衝,http://2023.stream-link.org/playlist/cts_zy.flv
靖洋戲劇台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
影迷紀實台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
靖天戲劇,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
好萊塢電影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
東森電影,http://120.84.96.23:808/hls/32/index.m3u8
東森洋片,http://120.84.96.23:808/hls/33/index.m3u8
龍祥電影,http://120.84.96.23:808/hls/30/index.m3u8
星空衛視,http://120.84.96.23:808/hls/79/index.m3u8
鳳凰香港,http://120.84.96.23:808/hls/81/index.m3u8
私人影院,http://120.84.96.23:808/hls/85/index.m3u8
好萊塢電影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
龍祥電影,http://116.11.140.103:8181/tsfile/live/1205_1.m3u8
東森電影,http://116.11.140.103:8181/tsfile/live/1222_1.m3u8
東森洋片,http://116.11.140.103:8181/tsfile/live/1218_1.m3u8
東森戲劇台,http://116.11.140.103:8181/tsfile/live/1223_1.m3u8
私人影院,http://116.11.140.103:8181/tsfile/live/1210_1.m3u8
龍華電影,http://116.50.42.21:8575/.m3u8
龍華電影,http://www.336699.live:1935/blockfour/litv-longturn03.stream/playlist.m3u8
龍華電影,http://116.50.42.21:8575/.m3u8
龍華戲劇,http://123.51.230.108:18513/.m3u8
星衛電影台,http://198.16.64.10:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
星衛電影台,http://50.7.220.74:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2 
龍華電影,http://218.32.47.179:18556/http/192.168.1.9:8066/hls/210/10014/cstv14.m3u8
東森電影,http://198.16.64.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
東森電影,http://50.7.220.74:8278/ettvmovie/playlist.m3u8?tid=MEDE1688528216885282&ct=19193&tsum=843fbd698e260c1fcda128dce85ead3b
東森電影,http://120.84.96.62:808/hls/32/index.m3u8?blog.ntnas.top
東森洋片,http://198.16.64.10:8278/ettvwestern/playlist.m3u8?tid=MC2C7134276471342764&ct=19225&tsum=4889d0c08d077336bd5066b912891aee
東森洋片,http://50.7.220.74:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
東森洋片,http://120.84.96.62:808/hls/33/index.m3u8?blog.ntnas.top
緯來電影,http://50.7.220.74:8278/videolandmovie/playlist.m3u8?tid=ma2dac66da407&ct=18335&tsum=9a5a39559f64a71081ef9b3a85f2886c
HBO HD,http://198.16.64.10:8278/hbohd_twn/playlist.m3u8?tid=ME9E5260921952609219&ct=19225&tsum=a904cd480db106670befb11d14149fce
HBO,http://198.16.64.10:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
好萊塢電影,http://198.16.64.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f
愛爾達影劇台,http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84
愛爾達影劇台,http://198.16.64.10:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
美亞電影台,http://198.16.64.10:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739
探索亞洲,http://198.16.64.10:8278/discoverytwn_twn/playlist.m3u8?tid=MCEC2689621926896219&ct=19225&tsum=1739c52807970a89c1c15d7afea86b26
東森洋片,http://120.84.96.66:808/hls/33/index.m3u8?blog.ntnas.top
東森電影,http://120.84.96.66:808/hls/32/index.m3u8?blog.ntnas.top
HBO,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
##

🐯動畫,#genre#
【哆啦A夢】舊版全集,http://zzy789.xyz/bili.php?id=1717236
全集哆啦A夢大山版24小時輪播,http://zzy789.xyz/bili.php?id=346400
哆啦A夢小劇場,http://zzy789.xyz/bili.php?id=21310390
哆啦A夢新番劇318-325,http://zzy789.xyz/bili.php?id=7204293
哆啦A夢台配劇場版24小時輪播,http://zzy789.xyz/bili.php?id=6419694
櫻桃小丸子國語台配,http://zzy789.xyz/bili.php?id=11765640
櫻桃小丸子蠟筆小新藍光特別版,http://zzy789.xyz/bili.php?id=21614203
櫻桃小丸子,http://zzy789.xyz/bili.php?id=11392177
櫻桃小丸子台配國語24小時輪播,http://zzy789.xyz/bili.php?id=23242774
櫻桃小丸子台配,http://zzy789.xyz/bili.php?id=23907135
櫻桃小丸子國配旁白,http://zzy789.xyz/bili.php?id=22034682
櫻桃小丸子,http://zzy789.xyz/bili.php?id=6554860
【蠟筆小新】國語高清，24小時直播哦！,http://zzy789.xyz/bili.php?id=10375360
【蠟筆小新】絕版畫質,http://zzy789.xyz/bili.php?id=21570935
蠟筆小新24h睡覺背景音,http://zzy789.xyz/bili.php?id=11579951
【蠟筆小新】你回來了～,http://zzy789.xyz/bili.php?id=22804740
蠟筆小新,http://zzy789.xyz/bili.php?id=1895574
【蠟筆小新】24小時無限大放送,http://zzy789.xyz/bili.php?id=21333965
塗糊塗的蠟筆小新,http://zzy789.xyz/bili.php?id=49132
【蠟筆小新】高清國語24h直播,http://zzy789.xyz/bili.php?id=22356720
蠟筆小新國語輪播,http://zzy789.xyz/bili.php?id=22765729
【蠟筆小新】國語高清，24小時直播哦！,http://zzy789.xyz/bili.php?id=23684726
野原新之助蠟筆小新新番24H隨機播放,http://zzy789.xyz/bili.php?id=21507503
[蠟筆小新]高清國語24小時輪播,http://zzy789.xyz/bili.php?id=22683218
【日語配音】24H陪你看蠟筆小新~,http://zzy789.xyz/bili.php?id=24609114
蠟筆小新劇場版【高清】【測試】,http://zzy789.xyz/bili.php?id=7441943
你回來了-【蠟筆小新】,http://zzy789.xyz/bili.php?id=24872140
蠟筆小新全集高清在線24h播放,http://zzy789.xyz/bili.php?id=23190944
【蠟筆小新】進來看電影了喂～,http://zzy789.xyz/bili.php?id=22693306
##

Vip会员_AshpdA,#genre# 
日本秒播1,https://v9.microclassonline.com/20220722/9vucLIJR/index.m3u8
日本秒播2,https://v9.microclassonline.com/20220627/dOoXu3t6/index.m3u8
日本秒播3,https://v9.microclassonline.com/20220710/hEddgRFa/index.m3u8
日本秒播4,https://v9.microclassonline.com/20220702/9d7fz9yy/index.m3u8
日本秒播5,https://v9.microclassonline.com/20220608/0yHNXx4d/index.m3u8
日本秒播6,https://v9.microclassonline.com/20220530/FjP5N3Ye/index.m3u8
日本秒播7,https://v9.microclassonline.com/20220522/5XPgv3p4/index.m3u8
日本秒播8,https://v9.microclassonline.com/20220504/tYjmgGb1/index.m3u8
日本秒播9,https://v9.microclassonline.com/20220429/VWkp7tb4/index.m3u8
日本秒播10,https://v9.microclassonline.com/20220302/08GjB9IY/index.m3u8
日本秒播11,https://v9.microclassonline.com/20220724/zovDxRw2/index.m3u8
日本秒播12,https://v9.microclassonline.com/20220726/Ql6PS69p/index.m3u8
日本秒播13,https://v9.microclassonline.com/20220719/6MYUt4gd/index.m3u8
日本秒播14,https://v9.microclassonline.com/20220714/HXwz9wlV/index.m3u8
日本秒播15,https://v9.microclassonline.com/20220708/nqGboUPK/index.m3u8
日本秒播16,https://v9.microclassonline.com/20220708/a7c8eGjN/index.m3u8
日本秒播17,https://v9.microclassonline.com/20220630/hz83yWsW/index.m3u8
日本秒播18,https://v9.microclassonline.com/20220630/OYnsnPKG/index.m3u8
日本秒播19,https://v9.microclassonline.com/20220617/Rdki83ae/index.m3u8
国外秒播1,https://v9.microclassonline.com/20220701/OJh4diO9/index.m3u8
国外秒播2,https://v9.microclassonline.com/20220707/E7Ggbnka/index.m3u8
国外秒播3,https://v9.microclassonline.com/20220712/L5ROx815/index.m3u8
国外秒播4,https://v9.microclassonline.com/20220718/VSAlJ8LD/index.m3u8
国外秒播5,https://v9.microclassonline.com/20220730/tF3Yw6R3/index.m3u8
国外秒播6,https://v9.microclassonline.com/20220818/Wsvvnfr9/index.m3u8
【柚子猫】1,https://v9.microclassonline.com/20220606/a5Zu4C1x/index.m3u8
【柚子猫】2,https://v9.microclassonline.com/20220531/iTYVhhnE/index.m3u8
【柚子猫】3,https://v9.microclassonline.com/20220528/ZFMbgNDB/index.m3u8
【柚子猫】4,https://v9.microclassonline.com/20220515/T18ZN2mQ/index.m3u8
【柚子猫】5,https://v9.microclassonline.com/20220404/yzwnAsGp/index.m3u8
【柚子猫】6,https://v9.microclassonline.com/20220327/NF2iC97e/index.m3u8
【柚子猫】7,https://v9.microclassonline.com/20220316/OM3IIShj/index.m3u8
【柚子猫】8,https://v9.microclassonline.com/20220316/Q82TehQ8/index.m3u8
【柚子猫】9,https://v9.microclassonline.com/20220216/cVQhPahk/index.m3u8
【柚子猫】10,https://v9.microclassonline.com/20220131/EEmkTnvH/index.m3u8
【柚子猫】11,https://v9.microclassonline.com/20220111/OjT7NCH9/index.m3u8
【柚子猫】12,https://v9.microclassonline.com/20220104/ilXcwVUa/index.m3u8
【柚子猫】13,https://v9.microclassonline.com/20211224/Nj1SM77a/index.m3u8
【柚子猫】14,https://v9.microclassonline.com/20211208/ROTQssmf/index.m3u8
【柚子猫】15,https://v9.microclassonline.com/20211208/WHt9WzFn/index.m3u8
【柚子猫】16,https://v9.microclassonline.com/20211111/tqWt8n0O/index.m3u8
【柚子猫】17,https://v9.microclassonline.com/20211002/5dpREb2o/index.m3u8
【柚子猫】18,https://v9.microclassonline.com/20210930/4adcXoq5/index.m3u8
【柚子猫】19,https://v9.microclassonline.com/20210921/X1af9Mzz/index.m3u8
【柚子猫】20,https://v9.microclassonline.com/20210921/pDXybSCr/index.m3u8
【柚子猫】21,https://v9.microclassonline.com/20210905/cmF8dgge/index.m3u8
【柚子猫】22,https://v9.microclassonline.com/20210829/0zlOVxQr/index.m3u8
【柚子猫】23,https://v9.microclassonline.com/20210820/O2Q7z4zj/index.m3u8
【柚子猫】24,https://v9.microclassonline.com/20210802/XqcPv6XG/index.m3u8
【柚子猫】25,https://v9.microclassonline.com/20210726/yDdqJSNE/index.m3u8
【柚子猫】26,https://v9.microclassonline.com/20210719/zQ43suyy/index.m3u8
【柚子猫】27,https://v9.microclassonline.com/20210717/jb8THZNr/index.m3u8
【柚子猫】28,https://v9.microclassonline.com/20210409/cQKCKKQ9/index.m3u8
【柚子猫】29,https://v9.microclassonline.com/20210711/jOfgIhyQ/index.m3u8
【柚子猫】30,https://v9.microclassonline.com/20210716/hXesoADQ/index.m3u8
高清秒播1,https://v9.microclassonline.com/20220309/c1NwUvji/index.m3u8
高清秒播2,https://v9.microclassonline.com/20220309/4Acb0ay4/index.m3u8
高清秒播3,https://v9.microclassonline.com/20220220/xDt0gAPk/index.m3u8
高清秒播4,https://v9.microclassonline.com/20220302/aHsBYflX/index.m3u8
高清秒播5,https://v9.microclassonline.com/20220219/0n6WcEbO/index.m3u8
高清秒播6,https://v9.microclassonline.com/20220225/aoAtfjhM/index.m3u8
高清秒播7,https://v9.microclassonline.com/20220221/u4R5Xxis/index.m3u8
高清秒播8,https://v9.microclassonline.com/20220209/KgAVkf8v/index.m3u8
高清秒播9,https://v9.microclassonline.com/20220204/NyWQkNPL/index.m3u8
高清秒播10,https://v9.microclassonline.com/20211227/bD8rrCd5/index.m3u8
高清秒播11,https://v9.microclassonline.com/20211203/MYhpLiCb/index.m3u8
高清秒播12,https://v9.microclassonline.com/20211101/4ytM9axd/index.m3u8
高清秒播13,https://v9.microclassonline.com/20211109/ILhYTFSc/index.m3u8
高清秒播14,https://v9.microclassonline.com/20211107/gclUTX59/index.m3u8
高清秒播15,https://v9.microclassonline.com/20211102/ASgkjGy0/index.m3u8
高清秒播16,https://v9.microclassonline.com/20211025/SNEk4Qvp/index.m3u8
高清秒播17,https://v9.microclassonline.com/20211013/NGkClllU/index.m3u8
高清秒播18,https://v9.microclassonline.com/20220824/g70W8EaS/index.m3u8
高清秒播19,https://v9.microclassonline.com/20220824/7FBebIyi/index.m3u8
高清秒播20,https://v9.microclassonline.com/20220823/uHRTMOCS/index.m3u8
高清秒播21,https://v9.microclassonline.com/20220823/08ksUbnl/index.m3u8
高清秒播22,https://v9.microclassonline.com/20220823/M7U7ODp6/index.m3u8
高清秒播23,https://v9.microclassonline.com/20220823/1M3BqrsA/index.m3u8
高清秒播24,https://v9.microclassonline.com/20220817/Jqnadx8p/index.m3u8
高清秒播25,https://v9.microclassonline.com/20220824/9j9nR9oq/index.m3u8
高清秒播26,https://v9.microclassonline.com/20220626/3WBsxywP/index.m3u8
高清秒播27,https://v9.microclassonline.com/20220625/ug9XXzDX/index.m3u8
高清秒播28,https://v9.microclassonline.com/20220625/H3iQmtDp/index.m3u8
高清秒播29,https://v9.microclassonline.com/20220523/u8Rj51NP/index.m3u8
高清秒播30,https://v9.microclassonline.com/20220216/FMZKleji/index.m3u8
高清秒播31,https://v9.microclassonline.com/20220216/IKLJqM1H/index.m3u8
高清秒播32,https://v9.microclassonline.com/20220114/afnPXlB4/index.m3u8
高清秒播33,https://v9.microclassonline.com/20220823/zZK5hf5L/index.m3u8
高清秒播34,https://v9.microclassonline.com/20220823/GFhd90vv/index.m3u8
高清秒播35,https://v9.microclassonline.com/20220819/xk8jsitv/index.m3u8
高清秒播36,https://v9.microclassonline.com/20220820/RvvcpUEX/index.m3u8
高清秒播37,https://v9.microclassonline.com/20220814/744nKxwo/index.m3u8
高清秒播38,https://v9.microclassonline.com/20220716/tg4TNzri/index.m3u8
高清秒播39,https://v9.microclassonline.com/20220622/bc8Poqns/index.m3u8
高清秒播40,https://v9.microclassonline.com/20220618/zRmN7C95/index.m3u8
高清秒播41,https://v9.microclassonline.com/20220616/fhn09BMd/index.m3u8
